,dt,main,weather,clouds,wind,visibility,pop,sys,dt_txt,rain,city,city_id,month,day,hours
1287,1718820000,"{'temp': 291.8, 'feels_like': 291.99, 'temp_min': 291.8, 'temp_max': 291.8, 'pressure': 1016, 'sea_level': 1016, 'grnd_level': 1012, 'humidity': 87, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'all': 31},"{'speed': 2.64, 'deg': 316, 'gust': 3.4}",10000.0,0.2,{'pod': 'd'},2024-06-19 18:00:00,{'3h': 0.24},Biarritz,283462568,6,19,18
1288,1718830800,"{'temp': 290.07, 'feels_like': 290.25, 'temp_min': 290.07, 'temp_max': 290.07, 'pressure': 1017, 'sea_level': 1017, 'grnd_level': 1013, 'humidity': 93, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'all': 17},"{'speed': 1.99, 'deg': 252, 'gust': 2.39}",10000.0,1.0,{'pod': 'n'},2024-06-19 21:00:00,{'3h': 2.07},Biarritz,283462568,6,19,21
1289,1718841600,"{'temp': 290.58, 'feels_like': 290.78, 'temp_min': 290.58, 'temp_max': 290.58, 'pressure': 1016, 'sea_level': 1016, 'grnd_level': 1013, 'humidity': 92, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'all': 50},"{'speed': 1.72, 'deg': 271, 'gust': 2.66}",10000.0,1.0,{'pod': 'n'},2024-06-20 00:00:00,{'3h': 2.1},Biarritz,283462568,6,20,0
1290,1718852400,"{'temp': 290.28, 'feels_like': 290.5, 'temp_min': 290.28, 'temp_max': 290.28, 'pressure': 1015, 'sea_level': 1015, 'grnd_level': 1011, 'humidity': 94, 'temp_kf': 0}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'all': 100},"{'speed': 1.49, 'deg': 258, 'gust': 2.2}",3275.0,1.0,{'pod': 'n'},2024-06-20 03:00:00,{'3h': 4.64},Biarritz,283462568,6,20,3
1291,1718863200,"{'temp': 290.33, 'feels_like': 290.58, 'temp_min': 290.33, 'temp_max': 290.33, 'pressure': 1016, 'sea_level': 1016, 'grnd_level': 1012, 'humidity': 95, 'temp_kf': 0}","[{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10d'}]",{'all': 100},"{'speed': 2.45, 'deg': 311, 'gust': 3.21}",10000.0,1.0,{'pod': 'd'},2024-06-20 06:00:00,{'3h': 16.43},Biarritz,283462568,6,20,6
1292,1718874000,"{'temp': 291.04, 'feels_like': 291.26, 'temp_min': 291.04, 'temp_max': 291.04, 'pressure': 1016, 'sea_level': 1016, 'grnd_level': 1012, 'humidity': 91, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'all': 97},"{'speed': 1.78, 'deg': 303, 'gust': 1.98}",10000.0,0.65,{'pod': 'd'},2024-06-20 09:00:00,{'3h': 0.32},Biarritz,283462568,6,20,9
1293,1718884800,"{'temp': 290.23, 'feels_like': 290.45, 'temp_min': 290.23, 'temp_max': 290.23, 'pressure': 1016, 'sea_level': 1016, 'grnd_level': 1012, 'humidity': 94, 'temp_kf': 0}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",{'all': 99},"{'speed': 0.9, 'deg': 206, 'gust': 1.31}",714.0,1.0,{'pod': 'd'},2024-06-20 12:00:00,{'3h': 4.83},Biarritz,283462568,6,20,12
1294,1718895600,"{'temp': 288.65, 'feels_like': 288.76, 'temp_min': 288.65, 'temp_max': 288.65, 'pressure': 1017, 'sea_level': 1017, 'grnd_level': 1013, 'humidity': 96, 'temp_kf': 0}","[{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10d'}]",{'all': 100},"{'speed': 4.11, 'deg': 156, 'gust': 6.39}",2445.0,1.0,{'pod': 'd'},2024-06-20 15:00:00,{'3h': 16.25},Biarritz,283462568,6,20,15
1295,1718906400,"{'temp': 289.77, 'feels_like': 289.71, 'temp_min': 289.77, 'temp_max': 289.77, 'pressure': 1016, 'sea_level': 1016, 'grnd_level': 1012, 'humidity': 85, 'temp_kf': 0}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",{'all': 99},"{'speed': 2.02, 'deg': 218, 'gust': 2.72}",10000.0,1.0,{'pod': 'd'},2024-06-20 18:00:00,{'3h': 6.65},Biarritz,283462568,6,20,18
1296,1718917200,"{'temp': 289.67, 'feels_like': 289.7, 'temp_min': 289.67, 'temp_max': 289.67, 'pressure': 1018, 'sea_level': 1018, 'grnd_level': 1014, 'humidity': 89, 'temp_kf': 0}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",{'all': 100},"{'speed': 2.83, 'deg': 229, 'gust': 4.15}",10000.0,0.0,{'pod': 'n'},2024-06-20 21:00:00,,Biarritz,283462568,6,20,21
1297,1718928000,"{'temp': 290.23, 'feels_like': 290.29, 'temp_min': 290.23, 'temp_max': 290.23, 'pressure': 1018, 'sea_level': 1018, 'grnd_level': 1014, 'humidity': 88, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'all': 96},"{'speed': 4.17, 'deg': 264, 'gust': 5.75}",10000.0,0.27,{'pod': 'n'},2024-06-21 00:00:00,{'3h': 0.32},Biarritz,283462568,6,21,0
1298,1718938800,"{'temp': 289.64, 'feels_like': 289.67, 'temp_min': 289.64, 'temp_max': 289.64, 'pressure': 1019, 'sea_level': 1019, 'grnd_level': 1015, 'humidity': 89, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'all': 67},"{'speed': 5.23, 'deg': 246, 'gust': 7.31}",10000.0,1.0,{'pod': 'n'},2024-06-21 03:00:00,{'3h': 1.2},Biarritz,283462568,6,21,3
1299,1718949600,"{'temp': 289.76, 'feels_like': 289.77, 'temp_min': 289.76, 'temp_max': 289.76, 'pressure': 1020, 'sea_level': 1020, 'grnd_level': 1016, 'humidity': 88, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'all': 82},"{'speed': 5.72, 'deg': 247, 'gust': 8.22}",10000.0,1.0,{'pod': 'd'},2024-06-21 06:00:00,{'3h': 0.26},Biarritz,283462568,6,21,6
1300,1718960400,"{'temp': 291.63, 'feels_like': 291.49, 'temp_min': 291.63, 'temp_max': 291.63, 'pressure': 1021, 'sea_level': 1021, 'grnd_level': 1017, 'humidity': 75, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'all': 100},"{'speed': 5.96, 'deg': 267, 'gust': 7.78}",10000.0,0.27,{'pod': 'd'},2024-06-21 09:00:00,{'3h': 0.1},Biarritz,283462568,6,21,9
1301,1718971200,"{'temp': 292.52, 'feels_like': 292.42, 'temp_min': 292.52, 'temp_max': 292.52, 'pressure': 1022, 'sea_level': 1022, 'grnd_level': 1018, 'humidity': 73, 'temp_kf': 0}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",{'all': 80},"{'speed': 4.69, 'deg': 278, 'gust': 5.73}",10000.0,0.0,{'pod': 'd'},2024-06-21 12:00:00,,Biarritz,283462568,6,21,12
1302,1718982000,"{'temp': 292.48, 'feels_like': 292.45, 'temp_min': 292.48, 'temp_max': 292.48, 'pressure': 1021, 'sea_level': 1021, 'grnd_level': 1018, 'humidity': 76, 'temp_kf': 0}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",{'all': 21},"{'speed': 4.22, 'deg': 293, 'gust': 4.96}",10000.0,0.0,{'pod': 'd'},2024-06-21 15:00:00,,Biarritz,283462568,6,21,15
1303,1718992800,"{'temp': 291.61, 'feels_like': 291.57, 'temp_min': 291.61, 'temp_max': 291.61, 'pressure': 1020, 'sea_level': 1020, 'grnd_level': 1017, 'humidity': 79, 'temp_kf': 0}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",{'all': 54},"{'speed': 2.39, 'deg': 290, 'gust': 2.66}",10000.0,0.0,{'pod': 'd'},2024-06-21 18:00:00,,Biarritz,283462568,6,21,18
1304,1719003600,"{'temp': 290.17, 'feels_like': 290.15, 'temp_min': 290.17, 'temp_max': 290.17, 'pressure': 1021, 'sea_level': 1021, 'grnd_level': 1017, 'humidity': 85, 'temp_kf': 0}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04n'}]",{'all': 70},"{'speed': 0.65, 'deg': 295, 'gust': 1.16}",10000.0,0.0,{'pod': 'n'},2024-06-21 21:00:00,,Biarritz,283462568,6,21,21
1305,1719014400,"{'temp': 289.57, 'feels_like': 289.57, 'temp_min': 289.57, 'temp_max': 289.57, 'pressure': 1020, 'sea_level': 1020, 'grnd_level': 1017, 'humidity': 88, 'temp_kf': 0}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",{'all': 85},"{'speed': 2.07, 'deg': 249, 'gust': 2.68}",10000.0,0.0,{'pod': 'n'},2024-06-22 00:00:00,,Biarritz,283462568,6,22,0
1306,1719025200,"{'temp': 289.82, 'feels_like': 289.81, 'temp_min': 289.82, 'temp_max': 289.82, 'pressure': 1020, 'sea_level': 1020, 'grnd_level': 1016, 'humidity': 87, 'temp_kf': 0}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",{'all': 100},"{'speed': 3.06, 'deg': 250, 'gust': 4.26}",10000.0,0.0,{'pod': 'n'},2024-06-22 03:00:00,,Biarritz,283462568,6,22,3
1307,1719036000,"{'temp': 290.27, 'feels_like': 290.2, 'temp_min': 290.27, 'temp_max': 290.27, 'pressure': 1020, 'sea_level': 1020, 'grnd_level': 1017, 'humidity': 83, 'temp_kf': 0}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",{'all': 100},"{'speed': 3.64, 'deg': 250, 'gust': 4.87}",10000.0,0.0,{'pod': 'd'},2024-06-22 06:00:00,,Biarritz,283462568,6,22,6
1308,1719046800,"{'temp': 291.41, 'feels_like': 291.25, 'temp_min': 291.41, 'temp_max': 291.41, 'pressure': 1021, 'sea_level': 1021, 'grnd_level': 1017, 'humidity': 75, 'temp_kf': 0}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04d'}]",{'all': 100},"{'speed': 5.69, 'deg': 260, 'gust': 7.94}",10000.0,0.14,{'pod': 'd'},2024-06-22 09:00:00,,Biarritz,283462568,6,22,9
1309,1719057600,"{'temp': 290.91, 'feels_like': 290.99, 'temp_min': 290.91, 'temp_max': 290.91, 'pressure': 1021, 'sea_level': 1021, 'grnd_level': 1017, 'humidity': 86, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'all': 100},"{'speed': 6.02, 'deg': 271, 'gust': 8.6}",10000.0,0.54,{'pod': 'd'},2024-06-22 12:00:00,{'3h': 0.5},Biarritz,283462568,6,22,12
1310,1719068400,"{'temp': 290.58, 'feels_like': 290.7, 'temp_min': 290.58, 'temp_max': 290.58, 'pressure': 1021, 'sea_level': 1021, 'grnd_level': 1017, 'humidity': 89, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'all': 100},"{'speed': 6.27, 'deg': 273, 'gust': 8.99}",10000.0,1.0,{'pod': 'd'},2024-06-22 15:00:00,{'3h': 1.55},Biarritz,283462568,6,22,15
1311,1719079200,"{'temp': 290.39, 'feels_like': 290.52, 'temp_min': 290.39, 'temp_max': 290.39, 'pressure': 1021, 'sea_level': 1021, 'grnd_level': 1017, 'humidity': 90, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'all': 100},"{'speed': 6.35, 'deg': 283, 'gust': 9.07}",10000.0,1.0,{'pod': 'd'},2024-06-22 18:00:00,{'3h': 2.07},Biarritz,283462568,6,22,18
1312,1719090000,"{'temp': 290.35, 'feels_like': 290.42, 'temp_min': 290.35, 'temp_max': 290.35, 'pressure': 1021, 'sea_level': 1021, 'grnd_level': 1017, 'humidity': 88, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'all': 100},"{'speed': 4.38, 'deg': 282, 'gust': 6.88}",10000.0,1.0,{'pod': 'n'},2024-06-22 21:00:00,{'3h': 1.7},Biarritz,283462568,6,22,21
1313,1719100800,"{'temp': 290.16, 'feels_like': 290.27, 'temp_min': 290.16, 'temp_max': 290.16, 'pressure': 1020, 'sea_level': 1020, 'grnd_level': 1016, 'humidity': 90, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'all': 100},"{'speed': 4.04, 'deg': 318, 'gust': 6.09}",10000.0,1.0,{'pod': 'n'},2024-06-23 00:00:00,{'3h': 2.24},Biarritz,283462568,6,23,0
1314,1719111600,"{'temp': 289.81, 'feels_like': 289.83, 'temp_min': 289.81, 'temp_max': 289.81, 'pressure': 1019, 'sea_level': 1019, 'grnd_level': 1015, 'humidity': 88, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'all': 100},"{'speed': 2.32, 'deg': 320, 'gust': 3.68}",10000.0,1.0,{'pod': 'n'},2024-06-23 03:00:00,{'3h': 2.52},Biarritz,283462568,6,23,3
1315,1719122400,"{'temp': 289.79, 'feels_like': 289.86, 'temp_min': 289.79, 'temp_max': 289.79, 'pressure': 1019, 'sea_level': 1019, 'grnd_level': 1015, 'humidity': 90, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'all': 100},"{'speed': 3.84, 'deg': 282, 'gust': 5.79}",10000.0,1.0,{'pod': 'd'},2024-06-23 06:00:00,{'3h': 1.84},Biarritz,283462568,6,23,6
1316,1719133200,"{'temp': 289.72, 'feels_like': 289.78, 'temp_min': 289.72, 'temp_max': 289.72, 'pressure': 1019, 'sea_level': 1019, 'grnd_level': 1015, 'humidity': 90, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'all': 100},"{'speed': 3.84, 'deg': 280, 'gust': 5.02}",10000.0,1.0,{'pod': 'd'},2024-06-23 09:00:00,{'3h': 1.15},Biarritz,283462568,6,23,9
1317,1719144000,"{'temp': 289.65, 'feels_like': 289.71, 'temp_min': 289.65, 'temp_max': 289.65, 'pressure': 1020, 'sea_level': 1020, 'grnd_level': 1016, 'humidity': 90, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'all': 100},"{'speed': 3.09, 'deg': 271, 'gust': 3.51}",10000.0,1.0,{'pod': 'd'},2024-06-23 12:00:00,{'3h': 0.86},Biarritz,283462568,6,23,12
1318,1719154800,"{'temp': 289.3, 'feels_like': 289.37, 'temp_min': 289.3, 'temp_max': 289.3, 'pressure': 1020, 'sea_level': 1020, 'grnd_level': 1016, 'humidity': 92, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'all': 100},"{'speed': 2.04, 'deg': 262, 'gust': 2.29}",10000.0,1.0,{'pod': 'd'},2024-06-23 15:00:00,{'3h': 0.51},Biarritz,283462568,6,23,15
1319,1719165600,"{'temp': 290.37, 'feels_like': 290.34, 'temp_min': 290.37, 'temp_max': 290.37, 'pressure': 1020, 'sea_level': 1020, 'grnd_level': 1016, 'humidity': 84, 'temp_kf': 0}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",{'all': 84},"{'speed': 1.59, 'deg': 307, 'gust': 1.32}",10000.0,0.18,{'pod': 'd'},2024-06-23 18:00:00,,Biarritz,283462568,6,23,18
1320,1718744400,"{'temp': 292.68, 'feels_like': 293.14, 'temp_min': 291.03, 'temp_max': 292.68, 'pressure': 1012, 'sea_level': 1012, 'grnd_level': 1008, 'humidity': 94, 'temp_kf': 1.65}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'all': 100},"{'speed': 3.01, 'deg': 266, 'gust': 4.14}",5811.0,1.0,{'pod': 'n'},2024-06-18 21:00:00,{'3h': 2.16},Bayonne,281543649,6,18,21
1321,1718755200,"{'temp': 291.88, 'feels_like': 292.29, 'temp_min': 290.29, 'temp_max': 291.88, 'pressure': 1012, 'sea_level': 1012, 'grnd_level': 1008, 'humidity': 95, 'temp_kf': 1.59}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'all': 96},"{'speed': 1.41, 'deg': 168, 'gust': 1.61}",10000.0,1.0,{'pod': 'n'},2024-06-19 00:00:00,{'3h': 0.31},Bayonne,281543649,6,19,0
1322,1718766000,"{'temp': 291.17, 'feels_like': 291.53, 'temp_min': 290.42, 'temp_max': 291.17, 'pressure': 1012, 'sea_level': 1012, 'grnd_level': 1007, 'humidity': 96, 'temp_kf': 0.75}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'all': 91},"{'speed': 1.33, 'deg': 289, 'gust': 1.79}",10000.0,0.95,{'pod': 'n'},2024-06-19 03:00:00,{'3h': 0.8},Bayonne,281543649,6,19,3
1323,1718776800,"{'temp': 290.04, 'feels_like': 290.32, 'temp_min': 290.04, 'temp_max': 290.04, 'pressure': 1013, 'sea_level': 1013, 'grnd_level': 1009, 'humidity': 97, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'all': 71},"{'speed': 1.09, 'deg': 194, 'gust': 1.33}",10000.0,1.0,{'pod': 'd'},2024-06-19 06:00:00,{'3h': 1.07},Bayonne,281543649,6,19,6
1324,1718787600,"{'temp': 292.43, 'feels_like': 292.71, 'temp_min': 292.43, 'temp_max': 292.43, 'pressure': 1015, 'sea_level': 1015, 'grnd_level': 1010, 'humidity': 88, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'all': 60},"{'speed': 3.41, 'deg': 268, 'gust': 3.83}",10000.0,0.34,{'pod': 'd'},2024-06-19 09:00:00,{'3h': 0.22},Bayonne,281543649,6,19,9
1325,1718798400,"{'temp': 293.67, 'feels_like': 293.79, 'temp_min': 293.67, 'temp_max': 293.67, 'pressure': 1015, 'sea_level': 1015, 'grnd_level': 1010, 'humidity': 77, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'all': 44},"{'speed': 3.97, 'deg': 294, 'gust': 3.18}",10000.0,0.22,{'pod': 'd'},2024-06-19 12:00:00,{'3h': 0.17},Bayonne,281543649,6,19,12
1326,1718809200,"{'temp': 293.34, 'feels_like': 293.43, 'temp_min': 293.34, 'temp_max': 293.34, 'pressure': 1015, 'sea_level': 1015, 'grnd_level': 1011, 'humidity': 77, 'temp_kf': 0}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",{'all': 75},"{'speed': 3.34, 'deg': 318, 'gust': 2.93}",10000.0,0.0,{'pod': 'd'},2024-06-19 15:00:00,,Bayonne,281543649,6,19,15
1327,1718820000,"{'temp': 291.96, 'feels_like': 292.17, 'temp_min': 291.96, 'temp_max': 291.96, 'pressure': 1016, 'sea_level': 1016, 'grnd_level': 1011, 'humidity': 87, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'all': 50},"{'speed': 2.69, 'deg': 310, 'gust': 3.72}",10000.0,0.2,{'pod': 'd'},2024-06-19 18:00:00,{'3h': 0.32},Bayonne,281543649,6,19,18
1328,1718830800,"{'temp': 289.63, 'feels_like': 289.81, 'temp_min': 289.63, 'temp_max': 289.63, 'pressure': 1017, 'sea_level': 1017, 'grnd_level': 1012, 'humidity': 95, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'all': 26},"{'speed': 1.92, 'deg': 251, 'gust': 2.52}",10000.0,1.0,{'pod': 'n'},2024-06-19 21:00:00,{'3h': 2.52},Bayonne,281543649,6,19,21
1329,1718841600,"{'temp': 290.08, 'feels_like': 290.31, 'temp_min': 290.08, 'temp_max': 290.08, 'pressure': 1016, 'sea_level': 1016, 'grnd_level': 1012, 'humidity': 95, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'all': 53},"{'speed': 1.62, 'deg': 258, 'gust': 2.8}",4849.0,1.0,{'pod': 'n'},2024-06-20 00:00:00,{'3h': 2.76},Bayonne,281543649,6,20,0
1330,1718852400,"{'temp': 289.92, 'feels_like': 290.19, 'temp_min': 289.92, 'temp_max': 289.92, 'pressure': 1015, 'sea_level': 1015, 'grnd_level': 1010, 'humidity': 97, 'temp_kf': 0}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10n'}]",{'all': 100},"{'speed': 1.4, 'deg': 221, 'gust': 1.84}",2545.0,1.0,{'pod': 'n'},2024-06-20 03:00:00,{'3h': 5.87},Bayonne,281543649,6,20,3
1331,1718863200,"{'temp': 290.18, 'feels_like': 290.47, 'temp_min': 290.18, 'temp_max': 290.18, 'pressure': 1016, 'sea_level': 1016, 'grnd_level': 1011, 'humidity': 97, 'temp_kf': 0}","[{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10d'}]",{'all': 100},"{'speed': 1.03, 'deg': 303, 'gust': 2.29}",4153.0,1.0,{'pod': 'd'},2024-06-20 06:00:00,{'3h': 16.69},Bayonne,281543649,6,20,6
1332,1718874000,"{'temp': 291.08, 'feels_like': 291.36, 'temp_min': 291.08, 'temp_max': 291.08, 'pressure': 1016, 'sea_level': 1016, 'grnd_level': 1011, 'humidity': 93, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'all': 100},"{'speed': 1.29, 'deg': 300, 'gust': 1.81}",10000.0,0.65,{'pod': 'd'},2024-06-20 09:00:00,{'3h': 0.97},Bayonne,281543649,6,20,9
1333,1718884800,"{'temp': 290.08, 'feels_like': 290.34, 'temp_min': 290.08, 'temp_max': 290.08, 'pressure': 1016, 'sea_level': 1016, 'grnd_level': 1011, 'humidity': 96, 'temp_kf': 0}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",{'all': 100},"{'speed': 1.24, 'deg': 211, 'gust': 1.52}",2418.0,1.0,{'pod': 'd'},2024-06-20 12:00:00,{'3h': 6.39},Bayonne,281543649,6,20,12
1334,1718895600,"{'temp': 288.44, 'feels_like': 288.53, 'temp_min': 288.44, 'temp_max': 288.44, 'pressure': 1017, 'sea_level': 1017, 'grnd_level': 1012, 'humidity': 96, 'temp_kf': 0}","[{'id': 502, 'main': 'Rain', 'description': 'heavy intensity rain', 'icon': '10d'}]",{'all': 100},"{'speed': 4.58, 'deg': 171, 'gust': 7.39}",2482.0,1.0,{'pod': 'd'},2024-06-20 15:00:00,{'3h': 16.13},Bayonne,281543649,6,20,15
1335,1718906400,"{'temp': 289.22, 'feels_like': 289.23, 'temp_min': 289.22, 'temp_max': 289.22, 'pressure': 1016, 'sea_level': 1016, 'grnd_level': 1011, 'humidity': 90, 'temp_kf': 0}","[{'id': 501, 'main': 'Rain', 'description': 'moderate rain', 'icon': '10d'}]",{'all': 99},"{'speed': 1.38, 'deg': 210, 'gust': 2.27}",10000.0,1.0,{'pod': 'd'},2024-06-20 18:00:00,{'3h': 8.46},Bayonne,281543649,6,20,18
1336,1718917200,"{'temp': 288.69, 'feels_like': 288.7, 'temp_min': 288.69, 'temp_max': 288.69, 'pressure': 1018, 'sea_level': 1018, 'grnd_level': 1013, 'humidity': 92, 'temp_kf': 0}","[{'id': 804, 'main': 'Clouds', 'description': 'overcast clouds', 'icon': '04n'}]",{'all': 100},"{'speed': 2.53, 'deg': 216, 'gust': 3.7}",10000.0,0.0,{'pod': 'n'},2024-06-20 21:00:00,,Bayonne,281543649,6,20,21
1337,1718928000,"{'temp': 289.3, 'feels_like': 289.37, 'temp_min': 289.3, 'temp_max': 289.3, 'pressure': 1018, 'sea_level': 1018, 'grnd_level': 1013, 'humidity': 92, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'all': 93},"{'speed': 3.07, 'deg': 255, 'gust': 5.41}",10000.0,0.2,{'pod': 'n'},2024-06-21 00:00:00,{'3h': 0.23},Bayonne,281543649,6,21,0
1338,1718938800,"{'temp': 288.98, 'feels_like': 289.02, 'temp_min': 288.98, 'temp_max': 288.98, 'pressure': 1019, 'sea_level': 1019, 'grnd_level': 1014, 'humidity': 92, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10n'}]",{'all': 70},"{'speed': 4.05, 'deg': 244, 'gust': 6.7}",10000.0,1.0,{'pod': 'n'},2024-06-21 03:00:00,{'3h': 1.19},Bayonne,281543649,6,21,3
1339,1718949600,"{'temp': 289.36, 'feels_like': 289.41, 'temp_min': 289.36, 'temp_max': 289.36, 'pressure': 1020, 'sea_level': 1020, 'grnd_level': 1015, 'humidity': 91, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'all': 83},"{'speed': 4.59, 'deg': 246, 'gust': 7.93}",10000.0,0.97,{'pod': 'd'},2024-06-21 06:00:00,{'3h': 0.22},Bayonne,281543649,6,21,6
1340,1718960400,"{'temp': 291.79, 'feels_like': 291.67, 'temp_min': 291.79, 'temp_max': 291.79, 'pressure': 1021, 'sea_level': 1021, 'grnd_level': 1016, 'humidity': 75, 'temp_kf': 0}","[{'id': 500, 'main': 'Rain', 'description': 'light rain', 'icon': '10d'}]",{'all': 98},"{'speed': 5.42, 'deg': 268, 'gust': 7.5}",10000.0,0.31,{'pod': 'd'},2024-06-21 09:00:00,{'3h': 0.12},Bayonne,281543649,6,21,9
1341,1718971200,"{'temp': 293.09, 'feels_like': 292.97, 'temp_min': 293.09, 'temp_max': 293.09, 'pressure': 1022, 'sea_level': 1022, 'grnd_level': 1017, 'humidity': 70, 'temp_kf': 0}","[{'id': 803, 'main': 'Clouds', 'description': 'broken clouds', 'icon': '04d'}]",{'all': 84},"{'speed': 4.51, 'deg': 282, 'gust': 5.76}",10000.0,0.0,{'pod': 'd'},2024-06-21 12:00:00,,Bayonne,281543649,6,21,12
1342,1718982000,"{'temp': 292.94, 'feels_like': 292.91, 'temp_min': 292.94, 'temp_max': 292.94, 'pressure': 1021, 'sea_level': 1021, 'grnd_level': 1016, 'humidity': 74, 'temp_kf': 0}","[{'id': 801, 'main': 'Clouds', 'description': 'few clouds', 'icon': '02d'}]",{'all': 19},"{'speed': 4.24, 'deg': 294, 'gust': 5}",10000.0,0.0,{'pod': 'd'},2024-06-21 15:00:00,,Bayonne,281543649,6,21,15
1343,1718992800,"{'temp': 291.72, 'feels_like': 291.72, 'temp_min': 291.72, 'temp_max': 291.72, 'pressure': 1020, 'sea_level': 1020, 'grnd_level': 1015, 'humidity': 80, 'temp_kf': 0}","[{'id': 802, 'main': 'Clouds', 'description': 'scattered clouds', 'icon': '03d'}]",{'all': 49},"{'speed': 2.36, 'deg': 292, 'gust': 2.72}",10000.0,0.0,{'pod': 'd'},2024-06-21 18:00:00,,Bayonne,281543649,6,21,18
